size,loc
158848,403659
158858,403667
158884,403719
158901,403740
158915,403761
158947,403812
159095,404081
159198,404249
159211,404272
159229,404305
159290,404401
159303,404437
159353,404523
159411,404603
159443,404655
159462,404687
159482,404713
159494,404757
159571,404885
159678,405069
159687,405094
159696,405176
159730,405242
159756,405305
159815,405447
159836,405491
159858,405548
159908,405662
159947,405706
160013,405827
160077,405957
160124,406032
160164,406089
160193,406144
160214,406195
160243,406268
160331,406506
160342,406530
160422,406642
160427,406655
160438,406672
160442,406685
160502,406794
160537,406881
160821,407245
160831,407277
160880,407336
160946,407443
160952,407505
160985,407550
161007,407592
161030,407642
161099,407734
161342,408286
161353,408311
161381,408354
161513,408694
161915,409467
161940,409509
161965,409533
162024,409618
162040,409646
162183,409911
162199,409948
162208,409972
162230,410011
162249,410032
162260,410051
162288,410091
162305,410126
162322,410161
162342,410228
162358,410266
162361,410276
162423,410361
162456,410396
162482,410432
162507,410474
162522,410511
162559,410565
162635,410690
162656,410729
162759,410959
162836,411095
162925,411198
162935,411218
162982,411273
163064,411415
163083,411475
163105,411512
163108,411556
163128,411599
163151,411714
163200,411942
163219,412002
163234,412024
163243,412054
163255,412075
163281,412106
163330,412180
163344,412207
163361,412239
163407,412321
163419,412347
163422,412358
163439,412385
163453,412411
163498,412482
163542,412538
163552,412652
163573,412773
163646,413141
163665,413171
163682,413195
163700,413213
163714,413231
163723,413247
163727,413257
163758,413316
163803,413364
163823,413408
163851,413476
163888,413589
163909,413623
163941,413670
163958,413758
163998,413812
164002,413827
164017,413878
164020,413901
164186,414166
164232,414258
164364,414587
164449,414762
164535,414964
164559,415006
164577,415048
164582,415070
164599,415101
164599,415103
164600,415107
164659,415199
164659,415201
164958,415754
164985,415797
165289,416276
165315,416309
165326,416326
165338,416344
165347,416361
165396,416429
165405,416442
165414,416456
165423,416470
165427,416484
165431,416497
165435,416510
165439,416524
165443,416536
165456,416562
165485,416604
165506,416637
165514,416651
165543,416686
165550,416699
165561,416713
165588,416741
165607,416771
165616,416784
165624,416797
165678,416869
165704,416931
165772,417010
165780,417027
165931,417169
165969,417236
166029,417364
166048,417408
166074,417463
166087,417495
166101,417519
166121,417550
166126,417563
166133,417576
166192,417648
166208,417676
166216,417693
166227,417716
166284,417836
166332,417897
166348,417920
166358,417936
166367,417949
166518,418203
166519,418206
166533,418302
166615,418431
166626,418444
166637,418465
166656,418517
166695,418587
166768,418713
166948,419026
166999,419154
167023,419198
167063,419277
167071,419287
167096,419339
167300,419692
167328,419749
167431,419908
167728,420306
167749,420350
168238,421125
168413,421387
168691,421888
168788,422110
168804,422145
168827,422190
168862,422268
169180,422977
169188,422984
169286,423137
169321,423225
169384,423327
169427,423452
169451,423527
169469,423566
169486,423633
169493,423673
169511,423714
169518,423753
169535,423783
169553,423813
169567,423843
169567,423846
169675,423987
169697,424021
169720,424067
169736,424102
169876,424310
169913,424391
170277,424892
170297,424930
170340,425023
170351,425063
170429,425237
170438,425269
170458,425351
170569,425536
170581,425581
170585,425592
170682,425755
170684,425760
170685,425770
170688,425772
170696,425784
170699,425797
170723,425828
170772,425910
170794,425931
170834,425992
170898,426068
170909,426082
170991,426245
171047,426349
171143,426500
171159,426528
171214,426604
171233,426624
171315,426761
171332,426793
171431,426953
171517,427095
171621,427311
171660,427364
171746,427503
171783,427579
171985,427882
172142,428074
172148,428083
172149,428085
172159,428097
172161,428099
172163,428101
172165,428103
172170,428108
172172,428110
172173,428112
172188,428128
172235,428204
172241,428210
172242,428212
172248,428225
172272,428269
172274,428271
172280,428283
172282,428285
172292,428324
172295,428357
172299,428373
172320,428412
172389,428511
172391,428535
172487,428671
172489,428682
172496,428711
172557,428808
172560,428832
172562,428846
172567,428869
172577,428906
172606,428990
172727,429160
172728,429178
173055,429644
173122,429722
173158,429813
173161,429835
173173,429876
173176,429901
173181,429944
173192,429964
173197,429968
173236,430031
173295,430148
173326,430182
173643,430684
173648,430689
173648,430699
173654,430703
173655,430706
173660,430709
173804,430965
173909,431092
173926,431108
173931,431113
174005,431206
174042,431245
174130,431342
174237,431645
174299,431699
174347,431753
174380,431814
174425,431873
174471,431927
174785,432391
174808,432418
174828,432449
174842,432474
174857,432499
174905,432546
174928,432578
174998,432700
175016,432717
175163,432939
175163,432941
175190,432979
175202,432999
175204,433000
175292,433188
175292,433189
175292,433190
175312,433211
175312,433212
175312,433213
175312,433214
175374,433305
175374,433306
175571,433563
175581,433577
175586,433579
175599,433604
175636,433675
175661,433713
175665,433719
175673,433728
175912,434060
175916,434071
175916,434091
175916,434117
175918,434128
175931,434145
175942,434154
176000,434209
176051,434282
176053,434287
176069,434304
176082,434324
176253,434503
176253,434504
176299,434557
176426,434819
176426,434935
176426,434945
176426,434976
176426,435050
176426,435135
176426,435137
176426,435162
176426,435193
176426,435215
176426,435356
176426,435421
176426,435505
176426,435591
176426,435593
176426,435604
176426,435776
176426,435936
176426,435937
176453,435966
176470,435992
176472,436006
176472,436008
176483,436018
176501,436044
176510,436056
176791,436422
176880,436554
176993,436752
177033,436979
177353,437364
177440,437503
177648,437964
177677,438020
177818,438219
177833,438254
177870,438298
177909,438363
177951,438447
178175,439040
178198,439065
178390,439460
178390,439461
178404,439477
178445,439622
178460,439654
178583,439901
178643,440033
178685,440072
178691,440081
178918,440454
178990,440540
179014,440570
179031,440600
179319,441290
179387,441401
179402,441420
179456,441530
179487,441581
179526,441642
179574,441706
179595,441773
179598,441781
180297,443247
180407,443673
180443,443719
180451,443765
180474,443806
180495,443873
180511,443936
180805,444517
181124,445477
181124,445486
181378,446616
181378,446619
181594,447197
181854,447692
181854,447698
181854,447701
181997,447949
182040,448081
182084,449557
182244,449936
182334,450054
182349,450112
182359,450161
182476,450422
182570,450702
182716,451039
182719,451078
182719,451083
182723,451097
182726,451106
182744,451158
182744,451159
182747,451189
182769,451228
182776,451248
182850,451371
182904,451517
183162,452144
183182,452274
183211,452343
183708,453683
183795,453790
183911,453966
183957,454078
184037,454232
184049,454250
184102,454347
184123,454419
184170,454529
184188,454551
184224,454604
184242,454628
184253,454644
184372,454829
184449,454998
184495,455104
184648,455300
184868,455980
184931,456152
184951,456185
185021,456406
185066,456530
185333,457161
185442,457445
185517,457623
185659,457827
185665,457848
185676,457864
185753,458062
185867,458365
185899,458469
186420,459341
186493,459481
186604,459650
186713,459813
186999,460488
187108,460678
187270,460872
187346,461002
187440,461170
187627,461425
187920,461862
187947,461911
188138,462223
188206,462608
188370,462948
188450,463115
188461,463147
188480,463182
188506,463182
188578,463344
188602,463432
188665,463594
188722,463741
189014,464272
189022,464285
189103,464504
189156,464572
189415,465109
189562,465282
189881,466110
189933,466215
189935,466226
189985,466356
190016,466435
190018,466444
190018,466468
190177,466849
190341,467154
190702,467971
190796,468169
190809,468202
190817,468241
190842,468377
191142,469278
191156,469316
191430,470124
191533,470512
191656,470993
191709,471201
191799,471492
192131,472807
192142,472827
192162,472885
192239,473146
192284,473371
192341,473522
192530,474123
192545,474144
192715,474759
192746,474797
192755,474816
192812,475019
192888,475144
192974,475246
193010,475294
193108,475410
193195,475510
193204,475524
193213,475541
193240,475600
193248,475612
193276,475657
193319,475718
193325,475771
193325,475772
193325,475802
193396,476063
193628,476437
193906,476890
193993,477162
194029,477220
194056,477269
194153,477390
194213,477511
194424,477767
194479,477882
194495,477913
195500,480140
195763,480527
197025,483494
197169,483793
197217,484124
197358,484479
197421,484615
197509,484816
197558,484910
197598,484979
197871,485684
198026,486118
198084,486328
198410,486913
198884,487978
198911,488012
199199,488430
199282,488613
199306,488654
199785,489652
199802,489678
199873,489826
199881,489903
200152,490463
200203,490644
200266,490841
200275,490862
200437,491169
200446,491220
200592,491397
200667,491495
200694,491575
200833,491913
200876,491973
200909,492014
200958,492199
201297,493260
201298,493269
201334,493350
201334,493351
201693,494425
201839,494643
201892,494763
201900,494786
201912,494820
201918,494834
202001,495051
202052,495325
202053,495334
202059,495378
202059,495379
202069,495412
202078,495436
202156,495558
202176,495578
202186,495593
202237,495665
202306,495792
202322,495844
202333,495891
202395,496114
202484,496394
202494,496447
202557,496630
202565,496650
202616,496756
202624,496768
202639,496781
202645,496797
202649,496801
202655,496813
202682,496850
202687,496856
202696,496914
202709,496928
202714,496933
202731,496987
202749,497033
202814,497173
202832,497223
202832,497227
202853,497269
203006,497499
203041,497606
203051,497616
203134,497742
203179,497838
203192,497850
203198,497893
203232,498000
203264,498041
203291,498087
203296,498092
203309,498116
203331,498143
203339,498150
203541,498409
203557,498432
203568,498451
203581,498476
203629,498613
203649,498665
203660,498700
203673,498733
203694,498747
203710,498776
203719,498796
203724,498841
203734,498850
203739,498861
203742,498868
203749,498881
203772,498940
203784,498964
203784,498969
203818,499007
203875,499150
203898,499224
203907,499255
203922,499287
203938,499345
203952,499440
203964,499470
204013,499560
204027,499583
204053,499606
204062,499645
204069,499668
204083,499685
204104,499729
204117,499748
204140,499829
204150,499838
204156,499852
204221,499932
204242,500006
204247,500019
204257,500093
204257,500098
204265,500112
204270,500118
204280,500130
204290,500155
204290,500156
204306,500188
204321,500215
204343,500245
204351,500260
204363,500271
204384,500307
204415,500389
204419,500402
204439,500430
204450,500456
204486,500623
204505,500644
204533,500725
204550,500760
204556,500771
204576,500793
204582,500807
204585,500820
204712,501123
204725,501213
204773,501299
204801,501341
204805,501345
205221,501966
205364,502209
205425,502305
205438,502330
205447,502385
205575,502782
205626,502845
205631,502866
205636,502887
205642,502899
205644,502904
205663,502951
205664,502956
205666,502961
205670,502967
205672,502972
205700,503008
205703,503013
205708,503034
205709,503039
205735,503076
205740,503086
205749,503109
205795,503191
206251,503870
206254,503878
206300,503949
206308,503982
206319,503999
206352,504057
206362,504076
206404,504184
206506,504381
206512,504402
206527,504426
206531,504432
206535,504441
206872,504893
206945,505013
207130,505341
207251,505744
207302,505857
207306,505877
207384,506127
207436,506242
207486,506381
207499,506444
207546,506772
207546,506785
207700,507001
207736,507054
207785,507248
208059,508096
208069,508143
208190,508371
208208,508426
208218,508645
208227,508685
208236,508703
208245,508728
208254,508750
208263,508773
208275,508939
208285,509025
208294,509048
208303,509071
208312,509354
208321,509490
208330,509694
208339,509855
208348,509882
208357,510156
208368,510305
208377,510499
208386,510521
208395,510556
208404,510788
208413,510927
208422,511071
208431,511202
208440,511484
208449,511514
208458,511588
208467,511793
208476,511964
208485,512252
208494,512448
208504,512515
208513,512588
208522,512749
208531,512769
208540,512802
208549,512832
208558,512859
208567,512946
208576,513111
208585,513141
208594,513304
208603,513324
208612,513487
208621,513517
208630,513537
208639,513562
