loc,size,total_nodes,file
3098366,1175147,7757492,data/jruby/spec/ruby/library/csv/ioreader/get_row_spec.rb
3098587,1175235,7758165,data/jruby/spec/ruby/library/csv/reader/initialize_spec.rb
3098695,1175265,7758459,data/jruby/spec/ruby/library/csv/streambuf/initialize_spec.rb
3098761,1175265,7758613,data/jruby/spec/ruby/library/csv/writer/generate_spec.rb
3098960,1175316,7759313,data/jruby/spec/ruby/library/date/append_spec.rb
3099326,1175495,7760622,data/jruby/spec/ruby/library/date/ctime_spec.rb
3099416,1175509,7760873,data/jruby/spec/ruby/library/date/exist2_spec.rb
3099543,1175549,7761274,data/jruby/spec/ruby/library/date/infinity/comparison_spec.rb
3099689,1175601,7761734,data/jruby/spec/ruby/library/date/jd_spec.rb
3099805,1175639,7762084,data/jruby/spec/ruby/library/date/ld_to_jd_spec.rb
3099925,1175657,7762531,data/jruby/spec/ruby/library/date/new2_spec.rb
3100187,1175674,7763264,data/jruby/spec/ruby/library/date/parse_spec.rb
3100544,1175769,7764796,data/jruby/spec/ruby/library/date/shared/parse_eu.rb
3101277,1175899,7767858,data/jruby/spec/ruby/library/date/time_to_day_fraction_spec.rb
3101365,1175901,7768081,data/jruby/spec/ruby/library/date/yday_spec.rb
3101511,1175957,7768513,data/jruby/spec/ruby/library/datetime/min_spec.rb
3101793,1176055,7769406,data/jruby/spec/ruby/library/datetime/sec_fraction_spec.rb
3102011,1176120,7770128,data/jruby/spec/ruby/library/datetime/to_time_spec.rb
3102323,1176231,7770975,data/jruby/spec/ruby/library/delegate/delegator/eql_spec.rb
3102701,1176386,7772054,data/jruby/spec/ruby/library/delegate/delegator/protected_methods_spec.rb
3103015,1176568,7772860,data/jruby/spec/ruby/library/digest/md5/block_length_spec.rb
3103245,1176702,7773520,data/jruby/spec/ruby/library/digest/md5/shared/constants.rb
3103410,1176782,7773995,data/jruby/spec/ruby/library/digest/sha256/block_length_spec.rb
3103639,1176904,7774655,data/jruby/spec/ruby/library/digest/sha256/shared/constants.rb
3103799,1176982,7775152,data/jruby/spec/ruby/library/digest/sha384/equal_spec.rb
3103980,1177076,7775703,data/jruby/spec/ruby/library/digest/sha384/to_s_spec.rb
3104197,1177197,7776350,data/jruby/spec/ruby/library/digest/sha512/inspect_spec.rb
3104287,1177228,7776633,data/jruby/spec/ruby/library/drb/drbobject/__drbref_spec.rb
3104298,1177228,7776688,data/jruby/spec/ruby/library/drb/drbobject/prepare_backtrace_spec.rb
3104316,1177234,7776762,data/jruby/spec/ruby/library/drb/primary_server_spec.rb
3104410,1177280,7777090,data/jruby/spec/ruby/library/enumerator/enum_cons_spec.rb
3104587,1177359,7777560,data/jruby/spec/ruby/library/erb/def_module_spec.rb
3105204,1177600,7779026,data/jruby/spec/ruby/library/erb/util/u_spec.rb
3105467,1177781,7779786,data/jruby/spec/ruby/library/etc/group_spec.rb
3105780,1177958,7780742,data/jruby/spec/ruby/library/fiber/transfer_spec.rb
3106097,1178095,7781663,data/jruby/spec/ruby/library/generator/fixtures/common.rb
3106459,1178286,7782645,data/jruby/spec/ruby/library/getoptlong/set_options_spec.rb
3106852,1178499,7783852,data/jruby/spec/ruby/library/iconv/failure_spec.rb
3107435,1178863,7785863,data/jruby/spec/ruby/library/ipaddr/reverse_spec.rb
3107894,1179069,7787294,data/jruby/spec/ruby/library/logger/logger/add_spec.rb
3108385,1179264,7788776,data/jruby/spec/ruby/library/mathn/bignum/exponent_spec.rb
3108563,1179378,7789487,data/jruby/spec/ruby/library/mathn/math/sqrt_spec.rb
3108858,1179643,7790857,data/jruby/spec/ruby/library/matrix/column_size_spec.rb
3109238,1179931,7792229,data/jruby/spec/ruby/library/matrix/divide_spec.rb
3109642,1180253,7793919,data/jruby/spec/ruby/library/matrix/eql_spec.rb
3109987,1180510,7795226,data/jruby/spec/ruby/library/matrix/inspect_spec.rb
3110225,1180692,7796169,data/jruby/spec/ruby/library/matrix/lup_decomposition/u_spec.rb
3110657,1181100,7798141,data/jruby/spec/ruby/library/matrix/real_spec.rb
3110897,1181254,7798966,data/jruby/spec/ruby/library/matrix/scalar/exponent_spec.rb
3111111,1181345,7799649,data/jruby/spec/ruby/library/matrix/shared/determinant.rb
3111419,1181568,7800886,data/jruby/spec/ruby/library/matrix/symmetric_spec.rb
3111599,1181703,7801675,data/jruby/spec/ruby/library/matrix/vector/each2_spec.rb
3111889,1181856,7802584,data/jruby/spec/ruby/library/net/ftp/acct_spec.rb
3112498,1182065,7804278,data/jruby/spec/ruby/library/net/ftp/getbinaryfile_spec.rb
3112977,1182239,7805817,data/jruby/spec/ruby/library/net/ftp/mdtm_spec.rb
3113449,1182405,7807290,data/jruby/spec/ruby/library/net/ftp/quit_spec.rb
3114107,1182570,7809562,data/jruby/spec/ruby/library/net/ftp/shared/last_response_code.rb
3114981,1182775,7812564,data/jruby/spec/ruby/library/net/ftp/voidcmd_spec.rb
3115124,1182843,7812942,data/jruby/spec/ruby/library/net/http/http/default_port_spec.rb
3115453,1182970,7813788,data/jruby/spec/ruby/library/net/http/http/https_default_port_spec.rb
3115824,1183111,7814790,data/jruby/spec/ruby/library/net/http/http/options_spec.rb
3116119,1183278,7815639,data/jruby/spec/ruby/library/net/http/http/Proxy_spec.rb
3116745,1183606,7817276,data/jruby/spec/ruby/library/net/http/http/send_request_spec.rb
3117161,1183754,7818417,data/jruby/spec/ruby/library/net/http/http/started_spec.rb
3117336,1183836,7818877,data/jruby/spec/ruby/library/net/http/HTTPFatalError_spec.rb
3117689,1183974,7820071,data/jruby/spec/ruby/library/net/http/httpheader/add_field_spec.rb
3117946,1184062,7820815,data/jruby/spec/ruby/library/net/http/httpheader/each_key_spec.rb
3118265,1184165,7821750,data/jruby/spec/ruby/library/net/http/httpheader/key_spec.rb
3118538,1184239,7822596,data/jruby/spec/ruby/library/net/http/httpheader/shared/each_name.rb
3118847,1184384,7823648,data/jruby/spec/ruby/library/net/http/httpresponse/body_permitted_spec.rb
3119017,1184471,7824304,data/jruby/spec/ruby/library/net/http/httpresponse/inspect_spec.rb
3119298,1184612,7825188,data/jruby/spec/ruby/library/net/http/HTTPRetriableError_spec.rb
3119510,1184703,7825783,data/jruby/spec/ruby/library/net/telnet/waitfor_spec.rb
3119706,1184776,7826259,data/jruby/spec/ruby/library/open3/pipeline_r_spec.rb
3119850,1184834,7826669,data/jruby/spec/ruby/library/openssl/hmac/hexdigest_spec.rb
3120094,1184981,7827491,data/jruby/spec/ruby/library/openstruct/frozen_spec.rb
3120325,1185110,7828242,data/jruby/spec/ruby/library/openstruct/to_h_spec.rb
3120618,1185286,7829240,data/jruby/spec/ruby/library/ping/pingecho_spec.rb
3120944,1185500,7830425,data/jruby/spec/ruby/library/prime/prime_spec.rb
3121060,1185532,7830762,data/jruby/spec/ruby/library/queue/push_spec.rb
3121200,1185560,7831157,data/jruby/spec/ruby/library/rational/div_spec.rb
3121309,1185563,7831425,data/jruby/spec/ruby/library/rational/modulo_spec.rb
3121448,1185601,7831832,data/jruby/spec/ruby/library/rational/to_i_spec.rb
3121639,1185719,7832286,data/jruby/spec/ruby/library/readline/constants_spec.rb
3121945,1185867,7833230,data/jruby/spec/ruby/library/readline/history/pop_spec.rb
3122183,1185995,7833885,data/jruby/spec/ruby/library/resolv/get_names_spec.rb
3122382,1186123,7834561,data/jruby/spec/ruby/library/rexml/attribute/to_s_spec.rb
3122587,1186202,7835214,data/jruby/spec/ruby/library/rexml/attributes/element_reference_spec.rb
3122768,1186294,7835840,data/jruby/spec/ruby/library/rexml/attributes/to_a_spec.rb
3122993,1186431,7836554,data/jruby/spec/ruby/library/rexml/document/expanded_name_spec.rb
3123263,1186589,7837453,data/jruby/spec/ruby/library/rexml/element/add_namespace_spec.rb
3123563,1186766,7838365,data/jruby/spec/ruby/library/rexml/element/each_element_with_attribute_spec.rb
3123824,1186929,7839183,data/jruby/spec/ruby/library/rexml/element/next_element_spec.rb
3124073,1187068,7839987,data/jruby/spec/ruby/library/rexml/node/index_in_parent_spec.rb
3124295,1187180,7840644,data/jruby/spec/ruby/library/rexml/text/inspect_spec.rb
3124528,1187316,7841405,data/jruby/spec/ruby/library/scanf/io/scanf_spec.rb
3124925,1187556,7842796,data/jruby/spec/ruby/library/set/classify_spec.rb
3125168,1187714,7843678,data/jruby/spec/ruby/library/set/eql_spec.rb
3125420,1187889,7844735,data/jruby/spec/ruby/library/set/keep_if_spec.rb
3125619,1188029,7845523,data/jruby/spec/ruby/library/set/reject_spec.rb
3125814,1188134,7846257,data/jruby/spec/ruby/library/set/sortedset/add_spec.rb
3126067,1188231,7847123,data/jruby/spec/ruby/library/set/sortedset/empty_spec.rb
3126265,1188365,7847898,data/jruby/spec/ruby/library/set/sortedset/intersection_spec.rb
3126445,1188481,7848622,data/jruby/spec/ruby/library/set/sortedset/proper_superset_spec.rb
3126650,1188558,7849404,data/jruby/spec/ruby/library/set/sortedset/size_spec.rb
3126885,1188767,7850399,data/jruby/spec/ruby/library/shellwords/shellwords_spec.rb
3127035,1188876,7850840,data/jruby/spec/ruby/library/socket/addrinfo/bind_spec.rb
3127101,1188876,7850994,data/jruby/spec/ruby/library/socket/addrinfo/ip_address_spec.rb
3127171,1188876,7851154,data/jruby/spec/ruby/library/socket/addrinfo/ipv6_mc_linklocal_spec.rb
3127237,1188876,7851308,data/jruby/spec/ruby/library/socket/addrinfo/listen_spec.rb
3127307,1188876,7851468,data/jruby/spec/ruby/library/socket/addrinfo/unix_spec.rb
3127807,1189130,7852975,data/jruby/spec/ruby/library/socket/basicsocket/send_spec.rb
3128744,1189502,7856320,data/jruby/spec/ruby/library/socket/option/new_spec.rb
3129177,1189730,7857731,data/jruby/spec/ruby/library/socket/socket/getaddrinfo_spec.rb
3129453,1189874,7858634,data/jruby/spec/ruby/library/socket/socket/recvfrom_nonblock_spec.rb
3129645,1189972,7859213,data/jruby/spec/ruby/library/socket/tcpserver/gets_spec.rb
3129932,1190106,7860110,data/jruby/spec/ruby/library/socket/tcpsocket/setsockopt_spec.rb
3130267,1190265,7861086,data/jruby/spec/ruby/library/socket/unixserver/new_spec.rb
3130603,1190380,7861959,data/jruby/spec/ruby/library/socket/unixsocket/recvfrom_spec.rb
3130892,1190473,7862792,data/jruby/spec/ruby/library/stringio/closed_spec.rb
3131020,1190502,7863139,data/jruby/spec/ruby/library/stringio/fileno_spec.rb
3131672,1190703,7865130,data/jruby/spec/ruby/library/stringio/length_spec.rb
3132469,1191014,7867409,data/jruby/spec/ruby/library/stringio/read_nonblock_spec.rb
3133339,1191365,7869984,data/jruby/spec/ruby/library/stringio/shared/codepoints.rb
3133949,1191605,7872072,data/jruby/spec/ruby/library/stringio/shared/tell.rb
3134386,1191744,7873333,data/jruby/spec/ruby/library/stringio/ungetbyte_spec.rb
3134656,1191840,7874040,data/jruby/spec/ruby/library/stringscanner/dup_spec.rb
3134923,1191949,7874823,data/jruby/spec/ruby/library/stringscanner/matched_size_spec.rb
3135144,1192030,7875437,data/jruby/spec/ruby/library/stringscanner/rest_size_spec.rb
3135497,1192229,7876623,data/jruby/spec/ruby/library/stringscanner/shared/extract_range_matched.rb
3135820,1192347,7877663,data/jruby/spec/ruby/library/stringscanner/unscan_spec.rb
3136090,1192487,7878412,data/jruby/spec/ruby/library/syslog/inspect_spec.rb
3136549,1192691,7879660,data/jruby/spec/ruby/library/syslog/warning_spec.rb
3136866,1192809,7880478,data/jruby/spec/ruby/library/tempfile/shared/unlink.rb
3137095,1192876,7881253,data/jruby/spec/ruby/library/timeout/error_spec.rb
3137376,1192997,7882022,data/jruby/spec/ruby/library/uri/escape/encode_spec.rb
3137644,1193069,7882615,data/jruby/spec/ruby/library/uri/ftp/to_s_spec.rb
3137730,1193069,7882799,data/jruby/spec/ruby/library/uri/generic/fragment_spec.rb
3137820,1193069,7882989,data/jruby/spec/ruby/library/uri/generic/plus_spec.rb
3137902,1193069,7883167,data/jruby/spec/ruby/library/uri/generic/set_opaque_spec.rb
3137972,1193069,7883327,data/jruby/spec/ruby/library/uri/generic/user_spec.rb
3138127,1193114,7883688,data/jruby/spec/ruby/library/uri/ldap/scope_spec.rb
3138290,1193144,7884168,data/jruby/spec/ruby/library/uri/mailto/to_rfc822text_spec.rb
3138663,1193261,7885229,data/jruby/spec/ruby/library/uri/parser/parse_spec.rb
3139473,1193516,7887903,data/jruby/spec/ruby/library/uri/shared/join.rb
3139919,1193691,7889086,data/jruby/spec/ruby/library/win32ole/win32ole/const_load_spec.rb
3140135,1193838,7889606,data/jruby/spec/ruby/library/win32ole/win32ole/ole_methods_spec.rb
3140401,1193960,7890238,data/jruby/spec/ruby/library/win32ole/win32ole_event/on_event_spec.rb
3140611,1194065,7890734,data/jruby/spec/ruby/library/win32ole/win32ole_method/name_spec.rb
3140844,1194202,7891350,data/jruby/spec/ruby/library/win32ole/win32ole_method/visible_spec.rb
3141059,1194295,7891875,data/jruby/spec/ruby/library/win32ole/win32ole_type/helpcontext_spec.rb
3141267,1194386,7892349,data/jruby/spec/ruby/library/win32ole/win32ole_type/progids_spec.rb
3141457,1194451,7892748,data/jruby/spec/ruby/library/win32ole/win32ole_variable/shared/name.rb
3141589,1194507,7893085,data/jruby/spec/ruby/library/yaml/dump_spec.rb
3141803,1194601,7893698,data/jruby/spec/ruby/library/yaml/load_spec.rb
3141885,1194653,7893982,data/jruby/spec/ruby/library/yaml/tagged_classes_spec.rb
3142157,1194839,7895265,data/jruby/spec/ruby/library/zlib/deflate/initialize_copy_spec.rb
3142285,1194901,7895627,data/jruby/spec/ruby/library/zlib/gzipfile/orig_name_spec.rb
3142436,1194950,7896085,data/jruby/spec/ruby/library/zlib/gzipreader/lineno_spec.rb
3142585,1195014,7896546,data/jruby/spec/ruby/library/zlib/gzipreader/unused_spec.rb
3142651,1195045,7896751,data/jruby/spec/ruby/library/zlib/gzipwriter/putc_spec.rb
3142895,1195151,7897428,data/jruby/spec/ruby/library/zlib/zstream/adler_spec.rb
3142944,1195186,7897588,data/jruby/spec/ruby/library/zlib/zstream/flush_next_out_spec.rb
3144611,1196515,7902481,data/jruby/spec/ruby/optional/capi/enumerator_spec.rb
3145166,1196843,7903729,data/jruby/spec/ruby/optional/capi/globals_spec.rb
3147635,1198582,7911044,data/jruby/spec/ruby/optional/capi/rational_spec.rb
3149342,1199724,7916351,data/jruby/spec/ruby/optional/ffi/bool_spec.rb
3151392,1200695,7923760,data/jruby/spec/ruby/optional/ffi/library_spec.rb
3152399,1201341,7927195,data/jruby/spec/ruby/optional/ffi/string_spec.rb
3153666,1202092,7931960,data/jruby/spec/ruby/shared/complex/arg.rb
3154234,1202530,7934207,data/jruby/spec/ruby/shared/complex/image.rb
3154617,1202822,7935628,data/jruby/spec/ruby/shared/complex/polar.rb
3155091,1203086,7937274,data/jruby/spec/ruby/shared/enumerator/rewind.rb
3155532,1203305,7938774,data/jruby/spec/ruby/shared/file/grpowned.rb
3155875,1203416,7939774,data/jruby/spec/ruby/shared/file/symlink.rb
3156486,1203680,7941552,data/jruby/spec/ruby/shared/kernel/singleton_method_removed.rb
3157123,1204008,7943545,data/jruby/spec/ruby/shared/process/exit.rb
3158088,1204674,7947064,data/jruby/spec/ruby/shared/rational/divmod.rb
3158611,1205096,7949416,data/jruby/spec/ruby/shared/rational/modulo.rb
3158968,1205314,7950727,data/jruby/spec/ruby/shared/rational/to_s.rb
3159228,1205409,7951327,data/jruby/test/compiler/test_jrubyc.rb
3162626,1206986,7961680,data/jruby/test/externals/ruby1.8/drb/test_drbunix.rb
3163022,1207133,7962679,data/jruby/test/externals/ruby1.8/drb/ut_timerholder.rb
3165595,1208032,7969335,data/jruby/test/externals/ruby1.8/iconv/utils.rb
3166868,1208659,7973124,data/jruby/test/externals/ruby1.8/nkf/test_nkf.rb
3169412,1209765,7981333,data/jruby/test/externals/ruby1.8/openssl/test_ssl.rb
3171107,1210387,7987743,data/jruby/test/externals/ruby1.8/optparse/test_optparse.rb
3175290,1212322,8000190,data/jruby/test/externals/ruby1.8/rss/rss-testcase.rb
3178686,1213872,8010452,data/jruby/test/externals/ruby1.8/rss/test_maker_1.0.rb
3181080,1214730,8016667,data/jruby/test/externals/ruby1.8/rss/test_maker_trackback.rb
3184254,1215701,8025203,data/jruby/test/externals/ruby1.8/rss/test_setup_maker_atom_feed.rb
3185808,1216297,8029430,data/jruby/test/externals/ruby1.8/ruby/endblockwarn.rb
3188418,1217959,8043669,data/jruby/test/externals/ruby1.8/ruby/test_clone.rb
3190122,1219218,8049625,data/jruby/test/externals/ruby1.8/ruby/test_file_exhaustive.rb
3192366,1220226,8055163,data/jruby/test/externals/ruby1.8/ruby/test_method.rb
3193337,1220559,8058397,data/jruby/test/externals/ruby1.8/ruby/test_signal.rb
3194141,1221044,8061041,data/jruby/test/externals/ruby1.8/ruby/test_whileuntil.rb
3195175,1221303,8064030,data/jruby/test/externals/ruby1.8/soap/calc/test_calc_cgi.rb
3196156,1221705,8066365,data/jruby/test/externals/ruby1.8/soap/ssl/test_ssl.rb
3198640,1222682,8072397,data/jruby/test/externals/ruby1.8/soap/test_styleuse.rb
3200897,1223434,8077805,data/jruby/test/externals/ruby1.8/testunit/collector/test_objectspace.rb
3202719,1224374,8082214,data/jruby/test/externals/ruby1.8/testunit/util/test_backtracefilter.rb
3204174,1224798,8086359,data/jruby/test/externals/ruby1.8/webrick/test_cgi.rb
3205411,1225259,8091070,data/jruby/test/externals/ruby1.8/wsdl/any/expectedEcho.rb
3206062,1225486,8092696,data/jruby/test/externals/ruby1.8/wsdl/document/test_number.rb
3207280,1225793,8095440,data/jruby/test/externals/ruby1.8/wsdl/raa/server.rb
3208234,1226076,8097579,data/jruby/test/externals/ruby1.8/wsdl/simpletype/rpc/expectedServant.rb
3209041,1226430,8099847,data/jruby/test/externals/ruby1.8/xmlrpc/test_marshal.rb
3213239,1227154,8107107,data/jruby/test/externals/ruby1.9/-ext-/array/test_resize.rb
3213588,1227364,8108092,data/jruby/test/externals/ruby1.9/-ext-/test_bug-3571.rb
3215533,1228684,8115665,data/jruby/test/externals/ruby1.9/cgi/test_cgi_cookie.rb
3217492,1229694,8122294,data/jruby/test/externals/ruby1.9/csv/test_csv_writing.rb
3220336,1231189,8131781,data/jruby/test/externals/ruby1.9/date/test_date_arith.rb
3224489,1232483,8147477,data/jruby/test/externals/ruby1.9/dbm/test_dbm.rb
3225835,1233250,8151441,data/jruby/test/externals/ruby1.9/dl/test_handle.rb
3227121,1233514,8154805,data/jruby/test/externals/ruby1.9/drb/ut_array_drbunix.rb
3228089,1233609,8157043,data/jruby/test/externals/ruby1.9/erb/test_erb_m17n.rb
3228253,1233724,8157598,data/jruby/test/externals/ruby1.9/excludes/OpenSSL/TestPKCS12.rb
3228282,1233728,8157693,data/jruby/test/externals/ruby1.9/excludes/PStoreTest.rb
3228311,1233730,8157785,data/jruby/test/externals/ruby1.9/excludes/TC_HMAC_RMD160.rb
3228392,1233732,8158023,data/jruby/test/externals/ruby1.9/excludes/TestBase64.rb
3228502,1233734,8158361,data/jruby/test/externals/ruby1.9/excludes/TestCSV/Encodings.rb
3228604,1233737,8158675,data/jruby/test/externals/ruby1.9/excludes/TestEnumerator.rb
3228682,1233740,8158918,data/jruby/test/externals/ruby1.9/excludes/TestFloat.rb
3228801,1233742,8159282,data/jruby/test/externals/ruby1.9/excludes/TestIterator.rb
3228914,1233747,8159628,data/jruby/test/externals/ruby1.9/excludes/TestNumeric.rb
3229045,1233755,8160031,data/jruby/test/externals/ruby1.9/excludes/TestProcess.rb
3229117,1233759,8160257,data/jruby/test/externals/ruby1.9/excludes/TestRipper/ScannerEvents.rb
3229208,1233761,8160533,data/jruby/test/externals/ruby1.9/excludes/TestSocket_TCPSocket.rb
3229296,1233762,8160805,data/jruby/test/externals/ruby1.9/excludes/TestSuper.rb
3229353,1233765,8160984,data/jruby/test/externals/ruby1.9/excludes/TestTrace.rb
3229693,1233902,8162062,data/jruby/test/externals/ruby1.9/fiddle/test_function.rb
3232055,1234316,8168771,data/jruby/test/externals/ruby1.9/iconv/utils.rb
3233357,1235107,8173288,data/jruby/test/externals/ruby1.9/json/test_json_fixtures.rb
3236337,1236603,8183211,data/jruby/test/externals/ruby1.9/minitest/test_mini_test.rb
3238920,1237376,8189527,data/jruby/test/externals/ruby1.9/mkmf/test_sizeof.rb
3241075,1237836,8193684,data/jruby/test/externals/ruby1.9/net/pop/test_pop.rb
3242666,1238272,8195896,data/jruby/test/externals/ruby1.9/openssl/fixture/purpose/scripts/gen_cert.rb
3244348,1238815,8201879,data/jruby/test/externals/ruby1.9/openssl/test_ec.rb
3245608,1239209,8205214,data/jruby/test/externals/ruby1.9/openssl/test_pkey_dh.rb
3248285,1239710,8215224,data/jruby/test/externals/ruby1.9/openssl/test_x509store.rb
